text,label
"This is a great film - esp when compared with the sometimes wearisome earnestness of today's politically-minded filmmakers. A film that can so easily combine sex, gender relations, politics and art is a rarity these days. While the bouyant optimism of the 1960's can't be regained, I think we can at least learn a lesson from the film's breezy energy and charm. I don't know what those who label the film ""boring"" were watching - there's so much packed into it that it never remains the same film for more that 15 min at a time.",1
"Actually I liked this movie very, very much. Not because of it`s plot, acting, jokes, no. I liked it, because it`s one of the worse movies ever created. It`s so lame, so bad, that it becomes terribly funny. Some jokes are actually cool, but the rest makes me pray for unemployment for the scriptwriter. ""Men in white"" are so dumb and stupid, that you can do only two things. Turn the TV off or roll on the floor laughing (beer helps a lot:). I chose the second option.",1
"I can't stand it when people go see a movie when they know they won't like it. My mom likes violent movies, so why did she see it? She rated it just to bring down the rating. So I know that's why it didn't have a higher rating. I give it a 6/10",1
"The folk who produced this masterful film have done fine service to a novel that stands as perhaps the best fiction work centering upon human guilt and human responsibility ever published. Nolte takes the role of Howard W. Campbell, Jr., and makes it his own, remaining true to Vonnegut's depiction of a man who has lost ALL (to and) for Love.<br /><br />No weaknesses in this fine adaptation.",1
"Sad story of a downed B-17 pilot. Brady is shot down over occupied territory. The local ranchers extended him kindness and protection at the cost of their own lives. I had never heard of this movie and it snagged me for two hours. After the film is over, I'm glad I took the time. It's an entire story told to explain the look on Brady's face at the start of the film.",1
I really enjoyed this movie. The script is fresh and unpredictable and the acting is outstanding.It is a down-to-earth movie with characters one cares about. It brought tears into my eyes a few times but left me with a great feeling afterwards.,1
"I gave it an 8 star rating. The story may have fallen short about 3/4 of the way into the picture but the performances remained strong throughout.""Men of Honor"" was changed from ""Navy Diver"" understandably so. Anyone who has served in any branch of the armed forces will probably feel that ""Honor"" is an appropriate word to use in the title.",1
"52-Pick Up never got the respect it should have. It works on many levels, and has a complicated but followable plot. The actors involved give some of their finest performances. Ann-Margret, Roy Scheider, and John Glover are perfectly cast and provide deep character portrayals. Notable too are Vanity, who should have parlayed this into a serious acting career given the unexpected ability she shows, and Kelly Preston, who's character will haunt you for a few days. Anyone who likes action combined with a gritty complicated story will enjoy this.",1
"it's a lovely movie ,it deeply reflects the Chinese underground bands' current lives. if you chinese culture ,traditionaled rock n roll music, there you go, i will highly recommend this one .but one thing i am wondering is whether this movie has been showed in Mainland ? i sorta doubt it ,:D",1
"This was Barbra Streisand's first television special and is ""must see"" viewing for any Streisand fan. Even non-Streisand fans will enjoy this highly energetic and entertaining piece of entertainment history. Performers like this only come our way once in a lifetime. Brilliant!",1
This is a really interesting film. It's the first time I have seen the relationship between an older woman and a younger guy on screen without it being sensationalist. For the director of Notting Hill this is a bold move to something serious,1
"The story would never win awards, but that's not what it's about... the script was just entertaining and suspenseful enough to make room for the incredibly choreographed fight scenes. Who needs a story with fighting like that? Really, it's worth watching for that reason alone. IF you can handle the gore, of which there is a LOT... none of it done realistically enough to be tough to look at. I gave it a 7.",1
For his first ever debut this film has some riveting and chilling moments. In the best horror film fashion the pit of your stomach tightens every moment during this film. The ending is superb. The makers of Blaire Witch obviously watched this film it's ending wasn't an end but a beginning of the end. A great movie and only a piece of Japan's great as far as scare factor a perfect score it makes you think and scared out of your mind.,1
"A boy and a girl is chased by a local warrior because the boy killed (by accident) the warriors father (or whoever he was). And they travel through the nature of Africa's most ruff areas.<br /><br />The acting in this movie isn't that good (except for that elephant kid). But it's a very good adventure and it's not very censored, there is some blood, flesh and nudity (which lighten up the movie a bit).<br /><br />I give this movie a 7 because of it's picture of the African nature and it's action.",1
A lush fantasy world with quirky characters and annoying 80's music. This epitomizes the 80's desire to rewrite fairy tales and make fun of how they work. Personally I liked Greensleeves and the other harsher characters. They had some of the more amusing lines.,1
"Foley's noir quality in this saturated and intense pulp film is seemingly ""perfectly"" fit together. Shot by shot, edit by edit, the film unfolds itself around a disturbed boxer discovering his own purpose (or lack thereof). The other comments around perhaps indicate a lack of pulp interest, but I personally think this is a superbly put together cinematic piece!",1
"that kid a is such a babe; this movie was no Titan A.E.(of which it is in many ways modeled after) but still came off as entertaining, the fact this lost to a piece of monkey crap like Tomb raider makes wanna cry; includes some of the most entertaining characters i've seen in disney film",1
"Strange yet emotionally disturbing chiller about fed up middle-aged man (William H. Macy) who finally decides to leave the family business (murder for hire) run by his quietly over-demanding father (Donald Sutherland) while seeing a shrink (John Ritter) and flirting with another patient (Neve Campbell).<br /><br />Talk about a major dilemma, but ""Panic"" is a top-notch thriller that looks like ""American Beauty"" meets ""The Professional"". Macy and Sutherland are the stand-outs here. Remarkable debut for first-time writer/director Henry Bromell. I'm surprised that this movie didn't get a chance to stay in theaters for more than a couple of weeks.",1
"The Clouded Yellow is a compact psychological thriller with interesting characterizations. Barry Jones and Kenneth More are both terrific in supporting roles in characters that both have more to them than what meets the eye. Jean Simmons is quite good, and Trevor Howard makes a fascinatingly offbeat suspense hero.",1
"Everyone is either loving or hating this film. I am going with loving. It is so well shot and so well acted. Beautiful. This film is for people who appreciate well crafted film making. If you are not a fan of well done films of course you would hate this. But if you like the tops of acting, photography, story and development, look no further then here.",1
"This is a really heart-warming family movie. It has absolutely brilliant animal training and ""acting"" (if you can call it like that) as well (just think about the dog in ""How the Grinch stole Christmas""... it was plain bad training). The Paulie story is extremely well done, well reproduced and in general the characters are really elaborated too. Not more to say except that this is a GREAT MOVIE!<br /><br />My ratings: story 8.5/10, acting 7.5/10, animals+fx 8.5/10, cinematography 8/10.<br /><br />My overall rating: 8/10 - BIG FAMILY MOVIE AND VERY WORTH WATCHING!",1
"with very little screen time and money, Dan Katzir manages to do so much. This movie, in its heart-warming simplicity, touches the beauty of love from a fresh angle. rejuvinated lust",1
"BASEketball is indeed a really funny movie. David Zucker manages to make us all laugh our heads off again, in a really silly, but many times smart, comedy.<br /><br />The 2 creators of South Park, the main actors in this film, play very good, surprisingly good actually, but this is the first time i see them as actors. The movie oftenly reminded me of South Park - one of my fav shows.<br /><br />It's a really good and funny film, so don't miss it.<br /><br />Vote: 7.5 out of 10.",1
"Silly, hilarious, tragic, sad, inevitable.<br /><br />A group of down-and-outs team up with a ""seasoned"" crook to elevate themselves out of their poverty. Great idea...if you ignore the screwup factor.<br /><br />Nice to see George Clooney doing something genuinely funny for a change. The casting is perfect and the acting standards very high. Although it could be said that the motley crew subject isn't new, I think this movie handles it in an interesting and unique way. Sufficiently so that it stands out from what has gone before.<br /><br />Very well done guys.",1
"I really love this movie. I remember one time when I was in 2nd >grade, my teacher showed it to us on a 16mm film reel. This movie, however, can be a little frightening for 2nd graders such as the scene where Bill murders Nancy and seeing Fagin's face for the first time on the screen. One of my relatives is sick of seeing this movie because she studied over it in music class. If I were a teacher and could grade the people who produced this wonderful film, I would give them an A+.",1
"Whether it's three guys in their tighty-whiteys rapping to a dude bound in twine or a girl saying ""What up, dog?"" to a lump of roadkill, there's something please everyone in Knuckleface Jones. It is strange and surreal and not altogether a completely comprehensible yarn... yet it never loses you. The first time I saw it, I nearly laughed myself sick. And every night after I would come home and watch it again. Forget Coyote Ugly... this is the movie that cemented my crush on Piper Perabo. See it... before it's too late!",1
This was another great Tom Berenger movie.. But some people are right it was like another SGT BARNES character but it was still awsome.. Tom Berenger played a great sniper in the jungles Of Panama! Billy Zane was a wuss at first just like Cpl Upham from Saving Private Ryan but then he got a little more aggresive in the end! Sniper was awsome and action buffs should watch it.. I remind you it wouldnt have as much action as a reg action flick.. i got this one on DVD too and it is excellent!,1
"I don't quite know how to explain ""Darkend Room,"" because to summarize it wouldn't really do it justice. It's a quintessentially Lynchian short film with two beautiful girls in a strange, mysterious situation. I would say this short is definitely more on the ""Mulholland Drive"" end of the Lynchian spectrum, as opposed to ""The Elephant Man"" or ""The Straight Story."" It's hidden on Lynch's website, and well worth the search.",1
"The plot of the story and the performance of the lead actors are very much down-to-earth! The romance between two teen-age boys on the screen was done in good taste. You can easily relate to their emotions if you are one but if you are not one, you can appreciate the kind of love the film is trying to impart.",1
"One of the best love stories I have ever seen. It is a bit like watching a train wreck in slow motion, but lovely nonetheless... Big Edie and Little Edie seem a bit like family members after watching this movie repeatedly, and are infinitely quotable: ""It's a goddamned beautiful day, now will you just shut up?"" The opening explanation of Little Edie's costume only promises that the movie will live on forever, and so will Big Edie ""The World Famous Singer"" and Little Edie "" The World Famous Dancer.""",1
"One woman, by herself in a house for 45-minutes of screen time, doesn't sound like a formula to hold you on the edge-of-your-seat... but FUTURE SHOCK is truly as thrilling as they come! Writer / star Vivian Schilling takes on those little fears we all suppress, and enlarges them to terrifying proportions, so don't watch this film alone!",1
"Colorful western.<br /><br />Wyoming cowboy James Stewart moseys on up to the Yukon Territory to dig for gold, sell his steers, and try to get a date with pretty saloon-owner Ruth Roman if he can shake the tail of crooked sheriff John McIntire who wants Stewart's cattle. Beautiful cinematography in a collaborative effort by William Fritzsche and Bill Daniels. Good Technicolor adventure from Universal-International, directed by Anthony Mann.<br /><br />Also starring Corinne Calvet, Connie Gilchrist, and Walter Brennan as Stewart's sidekick.",1
This Schiffer guy is a real genius! The movie is of excellent quality and both entertaining and educating.<br /><br />I didn't know what a weather girl was before I learned it here.,1
"The movie gets to the guts of the tension between a son and a father.<br /><br />The brilliant dialog, lovely scenery and great acting serve as an excellent way to present the onion that keeps peeling back layers.<br /><br />The core issues of parenting, communication and manhood are explored indirectly.<br /><br />In fun ways the curtain is pulled back, the masks slip off a little and truths are exposed.<br /><br />All of this happens amidst a road trip format. The backdrop is rural New York state in the early fall just as the trees are changing colors. WOW!",1
"One of my all time favourite films, ever. Just beautiful, full of human emotion, wit, humour, intelligence. The story grows, as does the lesson of life, just a wonderful film in so many ways.<br /><br />The cast are also fantasic..... a great selection of the finest British talent around. I loved them all for every diverse element brought into the film.<br /><br />Italy has to be one of the most romantic places to form a story such as this, - everything about this film works.<br /><br /> I love it :)",1
"Have just finished watching this film, which upset me greatly. Have also been to South Africa twice, around the time this film is set.<br /><br />It is certainly hard-hitting, and the opening scenes tend to 'set the scene'. The slow but steady increase of pace hardly allows a break, and there are certainly few light moments.<br /><br />Will never be able to view Nigel Hawthorne the same again. He came across as a very twisted individual, and I found myself disliking him more each time he appeared.<br /><br />Totally agree with Steve-thomp's articulate and well thought-out comments.",1
"As a study of the frailties of human nature in the context of old age, this film is without parallel. It is, quite simply, brilliant. Full marks to everyone - from the scriptwriter to all involved in the finished product. You can only marvel at the perceptions inherent in the characterisation of the two ageing performers.",1
"This has to be the all time best computer animation classic. Even though most of the animations where experiments. They have an artistic quality that has stood the test of time. Twelve years after it's release, I have gone back to watch this video and found some inspiration for new types of computer graphics. Some of the techniques used in this video have never been full explored.",1
"Well, I had seen ""They all laughed"" when it came out in<br /><br />Europe around 1982 and had kept a vague but dear souvenir of it. I 've just seen it again on tape, almost twenty years after... Bogdanovich has a true heartfelt tenderness over his characters and a kind sympathy which is difficult not to feel also. Excellent comedians and actors, good lines all over and for everyone and pretty good editing, too. I laughed and smiled all the time. Just as we all do, at times. Go get it.",1
"There is great detail in A Bug's Life. Everything is covered. The film looks great and the animation is sometimes jaw-dropping. The film isn't too terribly orignal, it's basically a modern take on Kurosawa's Seven Samurai, only with bugs. I enjoyed the character interaction however and the bad guys in this film actually seemed bad. It seems that Disney usually makes their bad guys carbon copy cut-outs. The grasshoppers are menacing and Hopper, the lead bad guy, was a brillant creation. Check this one out.",1
"A movie you start watching as a late night cable porn..... It is hot in that department but it has even a lot more.... It has a sense of humor... some action in and out of the ""bed"" and it has reasonable acting as well as a story worth watching...A definite adult only movie but well worth watching...",1
Kalifornia is the story of a writer and his girlfriend photographer who are looking for someone to help pay gas money and take turns at the wheel for a cross country road trip to famous murder sights. Ironically a serial killer and his girlfriend answer the post. Kalifornia is a diamond in the rough and a very intriguing journey with a serial killer. Great performances all around by the leads with Pitt in particular being exceptional. Check it out!!,1
"I happened upon this film by accident, and really enjoyed. Timothy Busfield's character is without redeeming qualities, and at one point, Busfield and star Meloni ogle women as they pass by...Meloni's take on the parade is different from Busfield's. Janel Maloney is terrific...She looks very much like Tea Leone, but the major difference here is that Janel can actually ACT. Some very nice things in this film and well worth your attention when it's on cable.",1
"This movie for what it is, may be one of the most amazing indie films of recent day. Made on a super small budget, the film has special effects that blow away alot of the current films! IF you have a chance watch it!",1
"The extended nuclear family, united in business as well as in personal life, is examined in this serious study of a grown son's conflict with his father's desire that he remain in the family business. This triggers a midlife crisis which may or may not be ameliorated by an affair and retreat to a shrink's couch. Very fine acting by all. A sleeper that deserves wide attention.",1
"David Lynch's new short is a very ""Lynchian"" piece, full of darkness, tension, silences, discreet but very textured background music, and features again two beautiful actresses, a blonde and a brunette, a recurrent theme in his work.<br /><br />Both characters create a very intriguing slave-mistress relationship that could be seen as a direct follow up to the same kind of relationship featured in Mulholland Dr.<br /><br />Beautiful. For Lynch fan's.<br /><br />",1
The film gets my stamp of approval. The scene in the museum demands acting without dialogue. This is one of the most interesting and unique scenes in the history of film. Dickinson's character Kate is very well developed and her performance is felt throughout the entire film. The best work Angie Dickinson did since Point Blank!,1
I thought this was one of those really great films to see with a bunch of close friends. I laughed and cried and laughed and cried at the same time. It was just really touching. Although not a new concept this was a very well made film.,1
"This film is a stunning piece that will convince even the most skeptical viewer that Gerard Depardieu is one of the finest film actors of the last 50 years. His performance shocks, entertains, disgusts and charms you while leaving you breathless. This film was shot in the very early days of his film career and is very raw, but still is able to convey the mastery of Depardieu. A must-see for any Depardieu fan and by far his best early work.",1
"Julie Waters is outstanding and Adrian Pasdar a revelation in a very warm, very real, and extraordinarily entertaining look at the complications gender dysphoria and transvestism cause in a young executive's life. At the heart of this movie is the very real truth that you must accept yourself before you can hope for others to accept you.",1
Not a bad martial arts film. Fight scenes were good. Michel Qissi did a good job directing his first film without Van Damme. Story worked without foul language and too much blood. Screenwriter Jeanette Francessca has a good line to the story that works. IT would be great to see something else from her in the same genre. She likes the art and having strong women promenant. IT was definitely worth watching. I recommend the film to all drama and martial arts lovers.,1
"The movie is great and I like the story. I prefer this movie than other movie such The cell ( sick movie ) and Highlander ( silly movie ). I just tell the truth, I like a reality hehe and also a true story :)<br /><br />",1
"Once you can get past the film's title, ""Pecker"" is a great film, perhaps one of John Waters' best. A wonderful cast, headed by strong performances by Edward Furlong and Christina Ricci, make the story very funny, and very real. There are some shocking scenes that are definitely not suitable for young children, but they are there for a purpose. Unfortunately this movie was not mass produced, and most of the public will be denied the opportunity to view it. If the opportunity knocks, then go see this film.",1
"I saw that movie few days ago. This movie is so great that it makes me feel that if you want something really bad that you have always dreamed about it - you can have it. This shows a big wish come true trought happiness and sadness, hopeless and failure. But if you are strong enough and your heart really belongs to something that you love you can make things different and be happy.",1
"Not only was this movie better than all the final season of H:LOTS. But it was better than any movie made for TV I have ever seen!<br /><br />Looking at the ""Top 250"" I see that only one small screen movie has made it: How the Grinch Stole Christmas. I think it is time to increase that group to 2.<br /><br />I will admit that the original series had several shows that were better than this, but I didn't mind. I just LOVED being able to enter the world of the Baltimore Homicide Squad again!",1
Very good dramatic comedy about a playwright trying to figure out how to keep his head above water after running out of ideas. Can't say much about this film without giving away the story. I can say that little was as it seems as you are watching the picture. Everybody has his or her own agenda. Nice little surprise at the end - after all the other surprises. Well written with good performances by all.,1
"Eddie Izzard is a one-in-a-million comic genius. He goes from squirrels to WWII to Stonehenge to religion to Englebert Humperdink and it's absolutely hilarious and it all makes sense! Get a copy of this now, you won't regret it! I give this an 11 out of 10.",1
"A fine western, following the fate of those who possess the prize winning gun, a Winchester '73. It has a great cast who give superb cliche characterisations with help from the usual effective story telling direction from Mann.",1
"""The Color Purple"", is truly amazing. There is none like it, and I don't think there ever will be. It's a roller coster of emotion and pain that the viewer takes on. The actors are flawless and the directing is superb. I absolutely loved it. A movie has never made me so happy. It is beautiful, that's the best way to explain it.",1
"The way the story is developed, keeps the audience wondering what is the tenant's dark past. We get some clues during the series, but enough to keep us interested in the mini-series. The characters are all believable and I personally felt immersed and surrounded by the story.",1
"Summer Phoenix did a great performance where you really feel what she's not able to feel and you just cannot understand what she has on her mind. Besides, she portrays a jewish girl who behaves really confronting the status quo of that century.",1
"This is a great story of family loyalty which, thankfully, doesn't resort to the usual tricks (or at least the ones I'm used to seeing in American and European films) of supersentimentality or high dramatic tension.<br /><br />It's very watchable and very lovable. It has some beautiful cinematography, but doesn't rely on that alone to entertain.",1
"This movie is so great. Its set back in probably the 40's and Meg Ryan's character struggles to be known as 'smart.' Plus Tim Robbins is so cute in this movie. And everything about it has a magical feeling towards it. Everytime I watch it I feel happy. It's definitely a girl movie, and I'm a girl, so I like it. I also love the music. The violin is awesome. but besides that I think it's a cute story and everyone should watch it.",1
"Funny, sexy, hot!!! There is no real plot but you needn't anyone...<br /><br />so the naked or almost naked girls and the typical fights between college-cliques need no development!<br /><br />All in all the whole seems to be known from simply every film in this category but the reissuer reached the goal that this film can be recognized out of thousand others.<br /><br />Last thing I've got to say. Unbelievable funny!<br /><br />You've got to see it!!! <br /><br />And if you are young and you want know more about the female body you've got to see it twice",1
"This film is fun, if your a person who likes a good campy feature film every now and then. By no means is this movie fine cinema, but if you dont take things too seriously, and can laugh at yourself once in a while, Elvira is a good frownbuster.",1
"Drum scene is wild! Cook, Jr. is unsung hero of this and many movies. Fantastic actor, great flick. A few twists that keep you moving. A must-see.",1
This is a 'sleeper'. It defines Nicholas Cage. The plot is intricate and totally absorbing. The ending will blow you away.<br /><br />See it whenever you have the opportunity.,1
"Though I saw this movie years ago, its impact has never left me. Stephen Rea's depiction of an invetigator is deep and moving. His anguish at not being able to stop the deaths is palpable. Everyone in the cast is amazing from Sutherland who tries to accommodate him and provide ways for the police to coordinate their efforts, to the troubled citizen x. Each day when we are bombarded with stories of mass murderers, I think of this film and the exhausting work the people do who try to find the killers.",1
"This is the kind of film you want to see with a glass of wine, the fire on, and with your feet up. It doesn't require that much brain-power to follow, so is very good after a long day. I would say it is very unrealistic - if you expecting anything serious, then don't bother, but it is very funny. Just the thought that a businessman would go so far as to agree to live in a slum for a while, and then actually get to enjoy it... I would definitely recommend it.",1
"I live in Missouri, so the direct effects of terrorism are largely unknown to me, this brought it home. That two men would put themselves on the line in the way that those members of FDNY and NYPD did, just to document the horror that unfolded on that day. This film is a testament to those who lost their lives and the true evil that terror brings.",1
"How Tasty Was My Little Frenchman tells a story that is alternately sad, scary and life-affirming. It ends with a brutal finale that you knew had to happen, even though you were hoping--maybe even beleiving--it wouldn't.<br /><br />Utlimately, this is the film's greatest strength: it expertly plays with your emotions and expectations, then drops a bomb on you.<br /><br />I saw this in a film theory class at USC back in the mid-'90s. It is not easy to find, but is definitely worth hunting for.",1
"I've been a fan of Xu Ke (Hark Tsui) for many year since school. This film is the best fantasy movie in years. I dont think ""action"" is the right genre, though there're lot of action and KongFu scenese. Wait, did I mentioned this is an ORIENTAL fantasy moive? please, keep in mind that DO NOT use hollywood formula to rate this film. And for the guy who ""poo"" around, I don't blame you, 'cause you still young and need to know more about ""culture"".",1
"I think Hollow Point is a funny film with some good moments I have never seen before in action movies. Well,both Tia Carrere and Thomas Ian Griffith aren't so good in acting, but Tia Carrere is nice and good looking girl, isn't it? But Donald Sutherland is superb in his role so-so mad gangster.",1
I liked this movie a lot. It really intrigued me how Deanna and Alicia became friends over such a tragedy. Alicia was just a troubled soul and Deanna was so happy just to see someone after being shot. My only complaint was that in the beginning it was kind of slow and it took awhile to get to the basis of things. Other than that it was great.,1
"Kudos to Cesar Montano for reviving the Cebuano movie! Panaghoy sa Suba is very good -- it has the drama, the action, the romance, and scene that will make you laugh.<br /><br />While the story is not that original (a love triangle -- or make a four-cornered-love, Japanese occupation, rebellion, American as lord), its presentation is something cool, especially it uses it original language -- bisaya for the Filipino, nipongo for the Japanese and English for the American.<br /><br />This movie will go as one of this year's best Pinoy movies.<br /><br />Go watch this!",1
"Thank the Lord for Martin Scorsese, and his love of the movies.<br /><br />This is the perfect introduction into the mind of the most talented American artist working in cinema today, and I couldn't recommend it more. I was enthralled through the whole thing and you will be too. Just relax and let him take you on a ride through his world, you'll love it.",1
"Well, if you are looking for a great mind control movie, this is it. No movie has had so many gorgeous women under mind control, and naked. Marie Forsa, as the busty Helga, is under just about everytime she falls asleep and a few times when she isn't. One wishes they made more movies like this one.",1
"Two sorcerers battle in the fourth dimension,one(Brian Thompson as a Kabal)trying to destroy the Earth,the other(Jeffrey Combs as a Anton Mordrid)trying to save it.""Doctor Mordrid"" is an enjoyable fantasy fare which offers plenty of cheese.The plot is pretty silly and the gore is completely absent,but the film is very short and entertaining.So if you have enough time to kill give this one a look.My rating:7 out of 10.",1
"Tiempo de valientes is a very fun action comedy.After his great fist movie called El fondo del mar and the spectacular TV pro-gramme Los simuladores,Damian Szifron made another great work.Tiempo de valientes looks,for moments,a movie made in Hollywood.Diego Peretti and Luis Luque are two great actors and here,they have great performances.The movie is very fun and funny and it has superb moments.Tiempo de valientes is a very fun action comedy that I totally recommend if you wanna have a great time.And I have to congrats Szifron for all the talent he has.<br /><br />Rating:9",1
"This film has very tight and well planned dialogue, acting and choreography.<br /><br />Recommended film for anyone who wants to see masterful writing and plot.<br /><br />Question: Does anyone know where the house is actually located? It is one of the most interesting houses, a 19thC windmill.",1
"""Panic"" is a captivating, blurred-genre film about a brooding and conflicted middle aged hitman's reconciliation of infatuation with a younger uninhibited hairstylist, his love of wife and son, his duty to his employer/father with his own identity. Although the film has a nebulous purpose and an ambiguous ending, it is a superb production in almost all aspects. The characters' clarity and sincerity in such an improbable story may both fascinate and annoy audiences.",1
"Maybe not the most original way of telling a story, we've seen all this before in many movies.. but.. I liked it October Sky alot anyways. It got something, Great directing and good acting by all parts, especially Laura Dern(the teacher) and Chris Cooper(the father). I wanna be a rocket-engineer!:)",1
"Even if you're not a big Ramones fan, Rock 'N' Roll High School is *still* the greatest rock 'n' roll movie ever made. Why? Because under all the campiness, it treats with respect the contempt and loathing teens often feel (and justifiably so) for the boring, stupid, fascist, establishment world of adults. That final scene is one of the most glorious and uplifting final scenes to a movie I have ever seen. ""Mine eyes have seen the glory of the..."" Rock 'n' roll!<br /><br />",1
"A warm, touching movie that has a fantasy-like quality.<br /><br />Ellen Burstyn is, as always, superb.<br /><br />Samantha Mathis has given many great performances, but there is just something about this one will haunt your memory.<br /><br />Most of all, you've got to see this amazing 5-yr. old, Jodelle Ferland. I was so captivated by her presence, I had to buy the movie so I could watch her again and again. She is a miracle of God's creation.<br /><br />Judging by the high IMDB rating, I'm not the only one who was mesmerized by this young actress.",1
"I first saw this movie when I was a little kid and fell in love with it at once. The sets are breath taking and some of the script is damn right hilarious: ""You sons of a thousand fleas"".<br /><br />It is always shown on TV late at night or really early in the morning i woke up at about 3:00 am once and it had just started. TV companys need to show a little more respect and put it on prime time Sunday so everyone can get a chance to view this fine work.<br /><br />10/10",1
"This movie deals with one of the most feared geriatric diseases among the aging today. As one who has encountered a number of families who are facing the potential of Alzheimer's or who are in the formative stages, I would suggest that every health care giver recommend this movie to any family facing the trauma of this disease. The movie is designed primarily to speak to the family of the patient and reaches into the very heart of the struggle. Casting is excellent and the dramatic portrayal is outstanding with a very commanding plot line.",1
"In my opinion, October Sky is one of the best movies of 1999...It totally has everything an emotional drama movie would need, like, wonderful story and good character interactions. October Sky will remain in heart for as long as I can remember, and I just have to say a very special thanks to those who have created this film.",1
"This movie has its ups and downs, but to me the good stuff in this movie very much outweighs the bads...<br /><br />What's not so good about the movie are indeed sometimes the dialogue, the sounds, the lighting(am I the only one who noticed the way the sets were lighted was amateur, and the acting....<br /><br />What is very good are the highly original storyline, the very intense atmosphere, the gore factor which is very high, and the effects which are done supremely.<br /><br />So, definitely worth watching, or maybe even a must-see for all you horror and gore fans....",1
"Though Cher and Cage are the focal points of this story, Gardenia and Dukakis are good counterparts for them- this is where Loretta and Ronny will be in 50 years- still in love. The whole cast does a nice job from Aiello to John Mahoney- it shows a real slice of life. Though I saw this long ago- I am glad it finally catapulted Cage to the place where he was recognized in Hollywood for his talent. From the music to the scenes at the opera to the kitchen table arguments- this is a very entertaining movie.",1
"Story of Ireland in the 70/s. This film is a beautiful reconstruction of small time Ireland in the 1970/s. All the gang are there see below. Master Boyle , The Boys , The Cannon , SP O'Donnell , Senator Doogan's Daugter , Rose , Agnes , Maura and Una. See this film.Feel Ireland as it was.<br /><br />",1
"This movie should not be compared to ""The Sting"", or other caper/heist/con game films. What makes it such a great movie experience is what it has to say about relationships, deceit and trust. It's also a fairly cutting critique of psychiatry, given that the female protagonist is a shrink who is so easily deceived and then acts out in such a primitive manner in the finale. Has Mr Mamet had an unfortunate experience in therapy? Highly, hugely recommended!",1
"If you like original gut wrenching laughter you will like this movie. If you are young or old then you will love this movie, hell even my mom liked it.<br /><br />Great Camp!!!",1
"I became more emotionally attached to this movie than any other I have ever watched. That may be because I can see the characters as my own grandparents, attempting to make sense of a world at war. The ending and use of Pachabel's Cannon are both amazing.",1
"As far as horror flicks go, this one is pretty darn good. While it may not be a classic tale of horror and suspense, it does provide many quality chuckles that make this movie a must see if you're into the horror/comedy genre.",1
"Its not Braveheart( thankfully),but it is fine entertainment with engaging characters and good acting all around. I enjoyed this film when it was released and upon viewing it again last week,find it has held up well over time. Not a classic film,but a very fine and watchable movie to enjoy as great entertainment.",1
"One of the most interesting movies to be classified as ""blaxploitation,"" Bakshi's ""Coonskin"" is a rich text full of wonderful insight. He wrote it in collaboration with Scat Man Crothers and Barry White, who appear in the film as well. The racist imagery can often be disturbing, but the message of the movie was so powerful that the NAACP gave it an endorsement (but only grudgingly).<br /><br />I highly recommend this movie to anyone who is interested in an examination of the pervading atmosphere of racism that Bakshi attempts to deconstruct. Wonderful stuff.",1
"Superb cast, more please!<br /><br />If you can catch just about anything else written by Plater (or starring these wonderful actors). For anyone who doesn't know Plater has a real feeling for jazz, my recommendation is to see the 'Beiderbecke' trilogy whenever you can.<br /><br />""There's three kinds of jazz - Hot, Cool and 'What time does the tune start?'""",1
"Clara Bow (Hula Calhoun) is daughter of plantation owner Albert Gran (Bill Calhoun), who is mainly interested in playing cards and boozing with friends. She's interested in riding in the countryside until engineer Clive Brook (Anthony Haldane) shows up to build a dam. One of her father's friends Arlette Marchal (Mrs. Bane) then competes for his attentions. His wife Maude Truax (Margaret Haldane) shows up for the contrived finale.<br /><br />Lots of 'pre-code' elements like nude bathing.<br /><br />Wonderful location shooting in Hawaii.",1
This movie is really funny!! The General is Keaton's finest work but there are many of his works that are more hilarious - in this one are multiple sight gags and creative humor. We watch it over and over and it only seems to get funnier!,1
"I'm a fan of Crash and Blade Runner and this movie explores some of those highway death and 80s film noir themes that I like to see, so I enjoyed it.<br /><br />In general though, the essential stupidity of the film noir protagonist is not pulled off well by the female lead and her hero is nearly a neanderthal, hence the kitch warning.",1
"I thought this movie would be dumb, but I really liked it. People I know hate it because Spirit was the only horse that talked. Well, so what? The songs were good, and the horses didn't need to talk to seem human. I wouldn't care to own the movie, and I would love to see it again. 8/10",1
what can i say about this film that hasnt already been said? well to tell the truth alot of it looks very fake like some of the slaps and the kicks. how charlie sheen though this was real i dont know. im sure they would be hitting and kicking her alot harder if it was. however the scenes with the pinching and the hot oil look very real. and the final needle in the eye scene is amazingly done and is probibly the only thing on film that has ever shocked me.,1
"While I loved this movie, the trailers that circulated the internet the year before it hit theaters set my expectations a bit high.<br /><br />I own the DVD, so don't get me wrong, I am not saying don't watch it or even buy it! It's just that I still think the first scene was the best, and nothing throughout the entire movie ever topped it.",1
Enjoyable and watchable. Tim Meadows at his best. A big boost from Billy Dee Williams. He and a very funny John Witherspoon provide a solid foundation for Mr. Meadows' riffing. Have fun with this one.,1
"Love it, love it, love it! This is another absolutely superb performance from the Divine Miss M. From the beginning to the end, this is one big treat! Don't rent it- buy it now!",1
